Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
Strada,Little Italy Apartments,"555 College St, Toronto, ON M6G 0B1",Toronto,3 Bedroom 2 Bathroom,3 Bedrooms,2 Bathrooms,"1,185 SQFT","$4,589","Air Conditioning, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, On Site Laundry, Onsite Management, Package Service, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.65549640870525,-79.41225383186561,2024-02-24 13:54:17.717
225 Davisville Avenue,Davisville Village Apartments,"225 Davisville Ave, Toronto, ON M4S 1G9",Toronto,Studio,Studios,1 Bathroom,463 SQFT,"$1,900","Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Outdoor Space, Storage, Swimming Pool",Dogs & Cats,43.699965582462994,-79.38832869525635,2024-02-24 13:54:17.717
225 Davisville Avenue,Davisville Village Apartments,"225 Davisville Ave, Toronto, ON M4S 1G9",Toronto,Renovated 2 Bedroom 1 Bathroom,2 Bedrooms,1 Bathroom,884 SQFT,"$3,050","Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Outdoor Space, Storage, Swimming Pool",Dogs & Cats,43.699965582462994,-79.38832869525635,2024-02-24 13:54:17.717
Richgrove Village,,"21 Richgrove Place, Toronto, ON M9R 2L2",Toronto,One Bedroom Suites,1 Bedrooms,1 Bathroom,,"$2,197","Assigned Parking, On Site Laundry, Walk In Closets","Elevator, Fitness Center, On Site Laundry, Outdoor Space, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,43.67648895899617,-79.56549229839955,2024-02-24 13:54:17.717
Richgrove Village,,"21 Richgrove Place, Toronto, ON M9R 2L2",Toronto,Two Bedroom Suites,2 Bedrooms,1 Bathroom,,"$3,027","Assigned Parking, On Site Laundry, Walk In Closets","Elevator, Fitness Center, On Site Laundry, Outdoor Space, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,43.67648895899617,-79.56549229839955,2024-02-24 13:54:17.717
Pharmacy Place,Wexford Apartments,"263/273/283 Pharmacy Ave, Toronto, ON M1L None",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,645 SQFT,"$2,145","Assigned Parking, Balcony, On Site Laundry",", Elevator, On Site Laundry, Outdoor Space, Swimming Pool",Dogs & Cats,43.73012,-79.29928,2024-02-24 13:54:17.717
Pharmacy Place,Wexford Apartments,"263/273/283 Pharmacy Ave, Toronto, ON M1L None",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,650 SQFT,"$2,195","Assigned Parking, Balcony, On Site Laundry",", Elevator, On Site Laundry, Outdoor Space, Swimming Pool",Dogs & Cats,43.73012,-79.29928,2024-02-24 13:54:17.717
Pharmacy Place,Wexford Apartments,"263/273/283 Pharmacy Ave, Toronto, ON M1L None",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,630 SQFT,"$2,215","Assigned Parking, Balcony, On Site Laundry",", Elevator, On Site Laundry, Outdoor Space, Swimming Pool",Dogs & Cats,43.73012,-79.29928,2024-02-24 13:54:17.717
Pharmacy Place,Wexford Apartments,"263/273/283 Pharmacy Ave, Toronto, ON M1L None",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,535 SQFT,"$2,295","Assigned Parking, Balcony, On Site Laundry",", Elevator, On Site Laundry, Outdoor Space, Swimming Pool",Dogs & Cats,43.73012,-79.29928,2024-02-24 13:54:17.717
Shallmar Apartments,Forest Hill Apartments,"20 Shallmar Blvd, Toronto, ON M5N 1J5",Toronto,"1 Bdrm available at 20 Shallmar Boulevard, Toronto",1 Bedrooms,1 Bathroom,720 SQFT,"$2,310","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,43.70433071479848,-79.42535233372269,2024-02-24 13:54:17.717
Shallmar Apartments,Forest Hill Apartments,"20 Shallmar Blvd, Toronto, ON M5N 1J5",Toronto,"2 Bdrm available at 20 Shallmar Boulevard, Toronto",2 Bedrooms,1 Bathroom,948 SQFT,"$2,740","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,43.70433071479848,-79.42535233372269,2024-02-24 13:54:17.717
Sheldon Towers,Alderwood Apartments,"270 Sheldon Ave, Toronto, ON M8W 4M1",Toronto,"2 Bdrm available at 270 Sheldon Avenue, Etobicoke",2 Bedrooms,1 Bathroom,"1,057 SQFT","$2,790","Assigned Parking, Balcony, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,43.608935469482354,-79.54560562021577,2024-02-24 13:54:17.717
Sheldon Towers,Alderwood Apartments,"270 Sheldon Ave, Toronto, ON M8W 4M1",Toronto,"3 Bdrm available at 270 Sheldon Avenue, Etobicoke",3 Bedrooms,1 Bathroom,"1,000 SQFT","$3,045","Assigned Parking, Balcony, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,43.608935469482354,-79.54560562021577,2024-02-24 13:54:17.717
18 Cavell Avenue,Mimico Apartments,"18 Cavell Ave, Toronto, ON M8V 1P2",Toronto,8,Studios,1 Bathroom,,"$2,150",,,Dogs & Cats,43.61843413866964,-79.49219795894321,2024-02-24 13:54:17.717
18 Cavell Avenue,Mimico Apartments,"18 Cavell Ave, Toronto, ON M8V 1P2",Toronto,10,1 Bedrooms,1 Bathroom,,"$2,300",,,Dogs & Cats,43.61843413866964,-79.49219795894321,2024-02-24 13:54:17.717
Chatsworth Apartments,Lytton Park Apartments,"2928 Yonge St, Toronto, ON M4N 2K1",Toronto,"1 Bdrm available at 2928 Yonge Street, Toronto",1 Bedrooms,1 Bathroom,680 SQFT,"$2,295",On Site Laundry,"Elevator, On Site Laundry",Dogs & Cats,43.72245161073599,-79.40175787070523,2024-02-24 13:54:17.717
Chatsworth Apartments,Lytton Park Apartments,"2928 Yonge St, Toronto, ON M4N 2K1",Toronto,"2 Bdrm available at 2928 Yonge Street, Toronto",2 Bedrooms,1 Bathroom,830 SQFT,"$2,925",On Site Laundry,"Elevator, On Site Laundry",Dogs & Cats,43.72245161073599,-79.40175787070523,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,bachelor,Studios,1 Bathroom,404 SQFT,"$2,200","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,1 bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,495","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,1 bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,495","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,1 bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,495","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,1 bedroom large,1 Bedrooms,1 Bathroom,652 SQFT,"$2,775","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,2 bedrooms,2 Bedrooms,1 Bathroom,740 SQFT,"$3,365","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,2 bedrooms,2 Bedrooms,1 Bathroom,740 SQFT,"$3,365","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
The Britt,Bay Street Corridor Apartments,"31 Phipps St, Toronto, ON M4Y 0E5",Toronto,2 bedrooms,2 Bedrooms,1 Bathroom,740 SQFT,"$3,365","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,2024-02-24 13:54:17.717
485 Huron St,The Annex Apartments,"485 Huron St, Toronto, ON M5R 2R5",Toronto,485 Huron St. - Brazil Towers - Studio,Studios,1 Bathroom,366 SQFT,"$2,150","Balcony, Dishwasher, On Site Laundry","Elevator, On Site Laundry",No pets,43.6690125001992,-79.40217519035207,2024-02-24 13:54:17.717
485 Huron St,The Annex Apartments,"485 Huron St, Toronto, ON M5R 2R5",Toronto,485 Huron St. - Brazil Towers - 1 Bedroom,1 Bedrooms,1 Bathroom,399 SQFT,"$2,350","Balcony, Dishwasher, On Site Laundry","Elevator, On Site Laundry",No pets,43.6690125001992,-79.40217519035207,2024-02-24 13:54:17.717
1291 Bayview Avenue,Leaside Apartments,"1291 Bayview Ave, Toronto, ON M4G 2Z9",Toronto,1291 Bayview Avenue - Bachelor,Studios,1 Bathroom,397 SQFT,"$1,895","Dishwasher, On Site Laundry","Elevator, On Site Laundry, Storage",No pets,43.69769221425329,-79.37200528091721,2024-02-24 13:54:17.717
1291 Bayview Avenue,Leaside Apartments,"1291 Bayview Ave, Toronto, ON M4G 2Z9",Toronto,1291 Bayview Avenue - 2 Bedrooms,2 Bedrooms,1 Bathroom,,"$2,695","Dishwasher, On Site Laundry","Elevator, On Site Laundry, Storage",No pets,43.69769221425329,-79.37200528091721,2024-02-24 13:54:17.717
169 St George,The Annex Apartments,"169 St. George St, Toronto, ON M5R 2M2",Toronto,00703,1 Bedrooms,1 Bathroom,667 SQFT,"$2,500","Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.6704060912059,-79.40091021518062,2024-02-24 13:54:17.717
169 St George,The Annex Apartments,"169 St. George St, Toronto, ON M5R 2M2",Toronto,00101,2 Bedrooms,1 Bathroom,595 SQFT,"$3,200","Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.6704060912059,-79.40091021518062,2024-02-24 13:54:17.717
2373 Bloor Street West,Swansea Apartments,"2373 Bloor St W, Toronto, ON M6S 1P6",Toronto,15,1 Bedrooms,1 Bathroom,,"$2,335","Central Heat, On Site Laundry, Walk In Closets","On Site Laundry, Storage",Dogs & Cats,43.64982587742444,-79.48200235090084,2024-02-24 13:54:17.717
2373 Bloor Street West,Swansea Apartments,"2373 Bloor St W, Toronto, ON M6S 1P6",Toronto,8,1 Bedrooms,1 Bathroom,650 SQFT,"$2,450","Central Heat, On Site Laundry, Walk In Closets","On Site Laundry, Storage",Dogs & Cats,43.64982587742444,-79.48200235090084,2024-02-24 13:54:17.717
2373 Bloor Street West,Swansea Apartments,"2373 Bloor St W, Toronto, ON M6S 1P6",Toronto,16,1 Bedrooms,1 Bathroom,,"$2,450","Central Heat, On Site Laundry, Walk In Closets","On Site Laundry, Storage",Dogs & Cats,43.64982587742444,-79.48200235090084,2024-02-24 13:54:17.717
55 Maitland Street,The Village Apartments,"55 Maitland St, Toronto, ON M4Y 1C9",Toronto,Renovated Studio,Studios,1 Bathroom,342 SQFT,"$1,900","Air Conditioning, Hardwood Floor, On Site Laundry","On Site Laundry, Storage",Dogs & Cats,43.66433978193592,-79.38169380503513,2024-02-24 13:54:17.717
55 Maitland Street,The Village Apartments,"55 Maitland St, Toronto, ON M4Y 1C9",Toronto,Renovated 1 Bedroom,1 Bedrooms,1 Bathroom,500 SQFT,"$2,400","Air Conditioning, Hardwood Floor, On Site Laundry","On Site Laundry, Storage",Dogs & Cats,43.66433978193592,-79.38169380503513,2024-02-24 13:54:17.717
890 Mount Pleasant Apartments,North Toronto Apartments,"890 Mount Pleasant Rd, Toronto, ON M4P 2L4",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,561 SQFT,"$2,295","Assigned Parking, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Outdoor Space, Swimming Pool",Dogs & Cats,43.71100753864084,-79.39126375365974,2024-02-24 13:54:17.717
890 Mount Pleasant Apartments,North Toronto Apartments,"890 Mount Pleasant Rd, Toronto, ON M4P 2L4",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,680 SQFT,"$2,710","Assigned Parking, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Outdoor Space, Swimming Pool",Dogs & Cats,43.71100753864084,-79.39126375365974,2024-02-24 13:54:17.717
55 Isabella Street,The Village Apartments,"55 Isabella St, Toronto, ON M4Y 1M8",Toronto,55 Isabella Street - Studio,Studios,1 Bathroom,451 SQFT,"$2,095","Air Conditioning, Balcony, Dishwasher, On Site Laundry","Elevator, On Site Laundry",No pets,43.66811557399736,-79.38285874569513,2024-02-24 13:54:17.717
55 Isabella Street,The Village Apartments,"55 Isabella St, Toronto, ON M4Y 1M8",Toronto,55 Isabella Street - 1 Bedroom,1 Bedrooms,1 Bathroom,696 SQFT,"$2,395","Air Conditioning, Balcony, Dishwasher, On Site Laundry","Elevator, On Site Laundry",No pets,43.66811557399736,-79.38285874569513,2024-02-24 13:54:17.717
120 Raglan Avenue,Cedarvale Apartments,"120 Raglan Ave, Toronto, ON M6C 2L4",Toronto,Bachelor,Studios,1 Bathroom,398 SQFT,"$1,944",,,Dogs & Cats,43.686737042152565,-79.42118853203044,2024-02-24 13:54:17.717
120 Raglan Avenue,Cedarvale Apartments,"120 Raglan Ave, Toronto, ON M6C 2L4",Toronto,Junior One bedroom B1,1 Bedrooms,1 Bathroom,476 SQFT,"$2,199—$2,535",,,Dogs & Cats,43.686737042152565,-79.42118853203044,2024-02-24 13:54:17.717
Buckingham House,Branson Apartments,"601 Finch Ave W, Toronto, ON M2R 1N9",Toronto,2 bedrooms,2 Bedrooms,1 Bathroom,915 SQFT,"$2,600","Balcony, Dishwasher, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.77197789383335,-79.45223832046277,2024-02-24 13:54:17.717
Buckingham House,Branson Apartments,"601 Finch Ave W, Toronto, ON M2R 1N9",Toronto,Townhouse 2 bedrooms,2 Bedrooms,1 Bathroom,,"$2,900","Balcony, Dishwasher, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.77197789383335,-79.45223832046277,2024-02-24 13:54:17.717
Buckingham House,Branson Apartments,"601 Finch Ave W, Toronto, ON M2R 1N9",Toronto,3 bedrooms,3 Bedrooms,1 Bathroom,"1,165 SQFT","$3,100","Balcony, Dishwasher, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.77197789383335,-79.45223832046277,2024-02-24 13:54:17.717
Lawrence East Apartments,West Hill Apartments,"4000 Lawrence Ave E, Toronto, ON M1E 2R3",Toronto,"1 Bdrm available at 4000 Lawrence Avenue East, Scarborough",1 Bedrooms,1 Bathroom,706 SQFT,"$2,185",Assigned Parking,"Elevator, Garage Parking",Dogs & Cats,43.76538753684247,-79.20006143437186,2024-02-24 13:54:17.717
Lawrence East Apartments,West Hill Apartments,"4000 Lawrence Ave E, Toronto, ON M1E 2R3",Toronto,"2 Bdrm available at 4000 Lawrence Avenue East, Scarborough",2 Bedrooms,1 Bathroom,980 SQFT,"$2,615",Assigned Parking,"Elevator, Garage Parking",Dogs & Cats,43.76538753684247,-79.20006143437186,2024-02-24 13:54:17.717
Bay Mills Apartments,Tam O,"25 Bay Mills Blvd, Toronto, ON M1T 3P4",Toronto,"1 Bdrm available at 25 Bay Mills Boulevard, Toronto",1 Bedrooms,1 Bathroom,650 SQFT,"$2,315","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage, Swimming Pool",Dogs & Cats,43.78058151345496,-79.3047315432814,2024-02-24 13:54:17.717
Bay Mills Apartments,Tam O,"25 Bay Mills Blvd, Toronto, ON M1T 3P4",Toronto,"2 Bdrm available at 25 Bay Mills Boulevard, Toronto",2 Bedrooms,1 Bathroom,935 SQFT,"$2,655","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage, Swimming Pool",Dogs & Cats,43.78058151345496,-79.3047315432814,2024-02-24 13:54:17.717
Yonge Eglinton Apartments ,North Toronto Apartments,"33 Orchard View Blvd, Toronto, ON M4R 2E9",Toronto,"Bachelor available at 33 Orchard View Boulevard, Toronto",Studios,1 Bathroom,400 SQFT,"$2,015","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry",Dogs & Cats,43.70798547503173,-79.3994925019676,2024-02-24 13:54:17.717
Yonge Eglinton Apartments ,North Toronto Apartments,"33 Orchard View Blvd, Toronto, ON M4R 2E9",Toronto,"1 Bdrm available at 33 Orchard View Boulevard, Toronto",1 Bedrooms,1 Bathroom,580 SQFT,"$2,330","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry",Dogs & Cats,43.70798547503173,-79.3994925019676,2024-02-24 13:54:17.717
Park Vista Apartments,New Toronto Apartments,"2, Toronto, ON M8V None",Toronto,"1 Bdrm available at 2, 6, 7, 8, Park Vista, Toronto",1 Bedrooms,1 Bathroom,764 SQFT,"$2,275","Assigned Parking, Balcony, On Site Laundry","Elevator, On Site Laundry, Storage, Swimming Pool",Dogs & Cats,43.60280980384225,-79.4999759215369,2024-02-24 13:54:17.717
Park Vista Apartments,New Toronto Apartments,"2, Toronto, ON M8V None",Toronto,"1 Bdrm + Den available at 2, 6, 7, 8, Park Vista, Toronto",1 Bedrooms,1 Bathroom,812 SQFT,"$2,545","Assigned Parking, Balcony, On Site Laundry","Elevator, On Site Laundry, Storage, Swimming Pool",Dogs & Cats,43.60280980384225,-79.4999759215369,2024-02-24 13:54:17.717
Park Vista Apartments,New Toronto Apartments,"2, Toronto, ON M8V None",Toronto,"2 Bdrm available at 2, 6, 7, 8, Park Vista, Toronto",2 Bedrooms,1 Bathroom,940 SQFT,"$2,710","Assigned Parking, Balcony, On Site Laundry","Elevator, On Site Laundry, Storage, Swimming Pool",Dogs & Cats,43.60280980384225,-79.4999759215369,2024-02-24 13:54:17.717
Park Vista Apartments,New Toronto Apartments,"2, Toronto, ON M8V None",Toronto,"3 Bdrm available at 2, 6, 7, 8, Park Vista, Toronto",3 Bedrooms,1 Bathroom,"1,208 SQFT","$3,100","Assigned Parking, Balcony, On Site Laundry","Elevator, On Site Laundry, Storage, Swimming Pool",Dogs & Cats,43.60280980384225,-79.4999759215369,2024-02-24 13:54:17.717
Dixon Apartments,,"236 Dixon Rd, Toronto, ON M9P 2M3",Toronto,"1 Bdrm available at 236 Dixon Road, Etobicoke",1 Bedrooms,1 Bathroom,815 SQFT,"$2,510","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry",Dogs & Cats,43.69738725605735,-79.54576708379483,2024-02-24 13:54:17.717
Dixon Apartments,,"236 Dixon Rd, Toronto, ON M9P 2M3",Toronto,"2 Bdrm available at 236 Dixon Road, Etobicoke",2 Bedrooms,1 Bathroom,"1,055 SQFT","$2,940","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry",Dogs & Cats,43.69738725605735,-79.54576708379483,2024-02-24 13:54:17.717
250 St Clair Ave,Forest Hill Apartments,"250 St Clair Ave W, Toronto, ON M4V 1R6",Toronto,1-Bedroom,1 Bedrooms,1 Bathroom,,"$2,500","Air Conditioning, Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.68552201462223,-79.40765790554408,2024-02-24 13:54:17.717
