Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
Chronicle,West End Apartments,"825 Nicola St, Vancouver, BC V6G 2C4",Vancouver,0 Bedroom,Studios,1 Bathroom,,"$2,712","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.2884023796812,-123.131653537219,2024-03-19 04:59:19.228
Chronicle,West End Apartments,"825 Nicola St, Vancouver, BC V6G 2C4",Vancouver,1 Bedroom,1 Bedrooms,1 Bathroom,627 SQFT,"$3,198","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.2884023796812,-123.131653537219,2024-03-19 04:59:19.228
Chronicle,West End Apartments,"825 Nicola St, Vancouver, BC V6G 2C4",Vancouver,2 Bedroom,2 Bedrooms,2 Bathrooms,800 SQFT,"$4,060","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.2884023796812,-123.131653537219,2024-03-19 04:59:19.228
Ocean Park Place Apartments,West End Apartments,"990 Broughton St, Vancouver, BC V6G 2A5",Vancouver,"Bachelor available at 990 Broughton Street, Vancouver",Studios,1 Bathroom,410 SQFT,"$2,195","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Storage",Dogs & Cats,49.28602362918453,-123.13263421488666,2024-03-19 04:59:19.228
Ocean Park Place Apartments,West End Apartments,"990 Broughton St, Vancouver, BC V6G 2A5",Vancouver,"1 Bdrm available at 990 Broughton Street, Vancouver",1 Bedrooms,1 Bathroom,450 SQFT,"$2,760","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Storage",Dogs & Cats,49.28602362918453,-123.13263421488666,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Studio,Studios,1 Bathroom,450 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,One-Bedroom,1 Bedrooms,1 Bathroom,685 SQFT,"$3,155","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,One-Bedroom (Unit 531),1 Bedrooms,1 Bathroom,725 SQFT,"$3,410","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Two-Bedroom (2),2 Bedrooms,2 Bathrooms,"1,000 SQFT","$4,035","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Two-Bedroom (Unit 712),2 Bedrooms,2 Bathrooms,980 SQFT,"$4,045","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Two-Bedroom (Unit 811),2 Bedrooms,2 Bathrooms,990 SQFT,"$4,120","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Two-Bedroom (Unit 703),2 Bedrooms,1 Bathroom,735 SQFT,"$4,195","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Three-Bedroom,3 Bedrooms,2 Bathrooms,"1,100 SQFT","$4,850","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Three-Bedroom (Unit 709),3 Bedrooms,2 Bathrooms,"1,090 SQFT","$5,995","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Arbutus Residences,Quilchena Apartments,"4188 Yew St, Vancouver, BC V6L 0C1",Vancouver,Penthouse,4 Bedrooms,3 Bathrooms,"2,220 SQFT","$10,895","Air Conditioning, Assigned Parking, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.25038390249504,-123.15551620789644,2024-03-19 04:59:19.228
Pine Manor,Fairview Apartments,"1745 12th Ave W, Vancouver, BC V6J 2E5",Vancouver,2 Bedroom 2 Bathroom,2 Bedrooms,2 Bathrooms,861 SQFT,"$3,200","Balcony, On Site Laundry",On Site Laundry,No pets,49.26094467754828,-123.1447815457927,2024-03-19 04:59:19.228
Pine Manor,Fairview Apartments,"1745 12th Ave W, Vancouver, BC V6J 2E5",Vancouver,2 Bedroom | 2 Bathroom,2 Bedrooms,2 Bathrooms,861 SQFT,"$3,200","Balcony, On Site Laundry",On Site Laundry,No pets,49.26094467754828,-123.1447815457927,2024-03-19 04:59:19.228
The Riley,Riley Park ,"181 East 32nd Ave, Vancouver, BC V5V None",Vancouver,Jr. One Bed,1 Bedrooms,1 Bathroom,410 SQFT,"$2,495","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.24206436972395,-123.101713605157,2024-03-19 04:59:19.228
The Riley,Riley Park ,"181 East 32nd Ave, Vancouver, BC V5V None",Vancouver,One Bed,1 Bedrooms,1 Bathroom,453 SQFT,"$2,775","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.24206436972395,-123.101713605157,2024-03-19 04:59:19.228
The Riley,Riley Park ,"181 East 32nd Ave, Vancouver, BC V5V None",Vancouver,Two Bed,2 Bedrooms,2 Bathrooms,912 SQFT,"$4,395","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.24206436972395,-123.101713605157,2024-03-19 04:59:19.228
Wesley Place,West End Apartments,"1022 Nelson St, Vancouver, BC V6E 4S7",Vancouver,0 Bedroom | 1 Bathroom,Studios,1 Bathroom,371 SQFT,"$2,335","Assigned Parking, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",No pets,49.281581389800365,-123.1267284613922,2024-03-19 04:59:19.228
Wesley Place,West End Apartments,"1022 Nelson St, Vancouver, BC V6E 4S7",Vancouver,2 Bedroom | 1 Bathroom,2 Bedrooms,1 Bathroom,691 SQFT,"$3,385","Assigned Parking, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",No pets,49.281581389800365,-123.1267284613922,2024-03-19 04:59:19.228
The Bovill,Oakridge Apartments,"188 49th Ave E, Vancouver, BC V5W 0E6",Vancouver,studio,Studios,1 Bathroom,437 SQFT,"$2,095","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Outdoor Space","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Cats,49.22560172966707,-123.1025228443768,2024-03-19 04:59:19.228
The Bovill,Oakridge Apartments,"188 49th Ave E, Vancouver, BC V5W 0E6",Vancouver,1bed,1 Bedrooms,1 Bathroom,582 SQFT,"$2,495","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Outdoor Space","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Cats,49.22560172966707,-123.1025228443768,2024-03-19 04:59:19.228
New York Apartments,Kitsilano Apartments,"2341 York Ave, Vancouver, BC V6K 1C8",Vancouver,SRO - Studio,Studios,,150 SQFT,"$1,425",,,No pets,49.27181127659924,-123.15845918896764,2024-03-19 04:59:19.228
New York Apartments,Kitsilano Apartments,"2341 York Ave, Vancouver, BC V6K 1C8",Vancouver,Micro Unit fit for a student/Bunk bed for extra space/shared bathroom/close to Kitsilano,Studios,1 Bathroom,,"$1,425",,,No pets,49.27181127659924,-123.15845918896764,2024-03-19 04:59:19.228
New York Apartments,Kitsilano Apartments,"2341 York Ave, Vancouver, BC V6K 1C8",Vancouver,Micro Unit fit for a student for extra space/shared bathroom/close to Kitsilano,Studios,"0 Full, 1 Half Bath",,"$1,475",,,No pets,49.27181127659924,-123.15845918896764,2024-03-19 04:59:19.228
New York Apartments,Kitsilano Apartments,"2341 York Ave, Vancouver, BC V6K 1C8",Vancouver,Micro Unit fit for a student/Bunk bed for extra space/shared bathroom/close to Kitsilano,1 Bedrooms,1 Bathroom,,"$1,425",,,No pets,49.27181127659924,-123.15845918896764,2024-03-19 04:59:19.228
The Normandie ,West End Apartments,"1425 Haro St, Vancouver, BC V6G 1G2",Vancouver,Low Rise Apartment,Studios,1 Bathroom,259 SQFT,"$2,550","Assigned Parking, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Garage Parking, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.28747388765547,-123.13127229617098,2024-03-19 04:59:19.228
The Normandie ,West End Apartments,"1425 Haro St, Vancouver, BC V6G 1G2",Vancouver,Low Rise Apartment,1 Bedrooms,1 Bathroom,480 SQFT,"$2,490—$2,800","Assigned Parking, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Garage Parking, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.28747388765547,-123.13127229617098,2024-03-19 04:59:19.228
The Normandie ,West End Apartments,"1425 Haro St, Vancouver, BC V6G 1G2",Vancouver,Low Rise Apartment,2 Bedrooms,1 Bathroom,512 SQFT,"$3,300—$3,590","Assigned Parking, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Garage Parking, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.28747388765547,-123.13127229617098,2024-03-19 04:59:19.228
The Normandie ,West End Apartments,"1425 Haro St, Vancouver, BC V6G 1G2",Vancouver,Low Rise Apartment,2 Bedrooms,2 Bathrooms,578 SQFT,"$3,490—$3,650","Assigned Parking, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Garage Parking, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.28747388765547,-123.13127229617098,2024-03-19 04:59:19.228
The Normandie ,West End Apartments,"1425 Haro St, Vancouver, BC V6G 1G2",Vancouver,Low Rise Apartment,3 Bedrooms,2 Bathrooms,754 SQFT,"$4,450—$4,900","Assigned Parking, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Garage Parking, On Site Laundry, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.28747388765547,-123.13127229617098,2024-03-19 04:59:19.228
Suffolk House ,West End Apartments,"1540 Haro St, Vancouver, BC V6G 1G5",Vancouver,Apartment,Studios,1 Bathroom,450 SQFT,"$2,350—$2,590","Assigned Parking, Furnished, Hardwood Floor, On Site Laundry","On Site Laundry, Wheelchair Accessible",Dogs & Cats,49.28822988912022,-123.13269291671838,2024-03-19 04:59:19.228
Suffolk House ,West End Apartments,"1540 Haro St, Vancouver, BC V6G 1G5",Vancouver,Apartment,1 Bedrooms,1 Bathroom,450 SQFT,"$2,350—$2,590","Assigned Parking, Furnished, Hardwood Floor, On Site Laundry","On Site Laundry, Wheelchair Accessible",Dogs & Cats,49.28822988912022,-123.13269291671838,2024-03-19 04:59:19.228
Suffolk House ,West End Apartments,"1540 Haro St, Vancouver, BC V6G 1G5",Vancouver,Apartment,2 Bedrooms,2 Bathrooms,700 SQFT,"$3,390","Assigned Parking, Furnished, Hardwood Floor, On Site Laundry","On Site Laundry, Wheelchair Accessible",Dogs & Cats,49.28822988912022,-123.13269291671838,2024-03-19 04:59:19.228
Suffolk House ,West End Apartments,"1540 Haro St, Vancouver, BC V6G 1G5",Vancouver,Penthouse,3 Bedrooms,1 Bathroom,850 SQFT,"$4,350—$4,490","Assigned Parking, Furnished, Hardwood Floor, On Site Laundry","On Site Laundry, Wheelchair Accessible",Dogs & Cats,49.28822988912022,-123.13269291671838,2024-03-19 04:59:19.228
Blue Crest Apartments,Fairview Apartments,"1625 13th Ave W, Vancouver, BC V6J 2G9",Vancouver,Studio A,Studios,1 Bathroom,465 SQFT,"$2,375","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Garage Parking, On Site Laundry, Swimming Pool",No pets,49.25992115617555,-123.14162179296518,2024-03-19 04:59:19.228
Blue Crest Apartments,Fairview Apartments,"1625 13th Ave W, Vancouver, BC V6J 2G9",Vancouver,1BB,1 Bedrooms,1 Bathroom,702 SQFT,"$2,775","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Garage Parking, On Site Laundry, Swimming Pool",No pets,49.25992115617555,-123.14162179296518,2024-03-19 04:59:19.228
The Evan,Mt,"1908 Scotia St, Vancouver, BC V5T 0E8",Vancouver,1 Bedroom - Ground Floor - PET FRIENDLY! -$250 OFF FIRST 3 MONTHS!,1 Bedrooms,1 Bathroom,487 SQFT,"$2,395","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.26762482138688,-123.09826169829488,2024-03-19 04:59:19.228
The Evan,Mt,"1908 Scotia St, Vancouver, BC V5T 0E8",Vancouver,1 Bedroom - $250 OFF FIRST 3 MONTHS! - PET FRIENDLY!,1 Bedrooms,1 Bathroom,550 SQFT,"$2,450","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.26762482138688,-123.09826169829488,2024-03-19 04:59:19.228
The Evan,Mt,"1908 Scotia St, Vancouver, BC V5T 0E8",Vancouver,2 Bedroom at The Evan - $250 OFF/ 3 MONTHS - AVAILABLE NOW! - MOUNTAIN VIEWS! - PET FRIENDLY!,2 Bedrooms,2 Bathrooms,836 SQFT,"$3,250","Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.26762482138688,-123.09826169829488,2024-03-19 04:59:19.228
Keel,Killarney Apartments,"8690 Jack Uppal St, Vancouver, BC V5S 0K1",Vancouver,1 Bed + 1 Bath + Den,1 Bedrooms,1 Bathroom,578 SQFT,"$2,375","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Outdoor Space","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.2044123,-123.0340917,2024-03-19 04:59:19.228
Keel,Killarney Apartments,"8690 Jack Uppal St, Vancouver, BC V5S 0K1",Vancouver,3 Bed + 2 Bath + Den,3 Bedrooms,2 Bathrooms,"1,074 SQFT","$3,775","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Outdoor Space","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,49.2044123,-123.0340917,2024-03-19 04:59:19.228
Switchmen,Mt,"180 Switchmen St, Vancouver, BC V6A 0C7",Vancouver,1 Bedroom - D Plan,1 Bedrooms,1 Bathroom,521 SQFT,"$2,395—$2,495","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.27093055528125,-123.10097372196904,2024-03-19 04:59:19.228
Switchmen,Mt,"180 Switchmen St, Vancouver, BC V6A 0C7",Vancouver,1 Bedroom - E1,1 Bedrooms,1 Bathroom,534 SQFT,"$2,450","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,49.27093055528125,-123.10097372196904,2024-03-19 04:59:19.228
1918 York Ave,Kitsilano Apartments,"1918 York Ave, Vancouver, BC V6J 1E3",Vancouver,One Bedroom 102,1 Bedrooms,1 Bathroom,560 SQFT,"$2,700","Assigned Parking, Balcony, Carpet, Dishwasher, On Site Laundry, Walk In Closets","Elevator, Garage Parking, On Site Laundry, Outdoor Space, Storage",Dogs & Cats,49.27154273730451,-123.14851763800029,2024-03-19 04:59:19.228
1918 York Ave,Kitsilano Apartments,"1918 York Ave, Vancouver, BC V6J 1E3",Vancouver,Two Berdoom 204,2 Bedrooms,1 Bathroom,800 SQFT,"$3,500","Assigned Parking, Balcony, Carpet, Dishwasher, On Site Laundry, Walk In Closets","Elevator, Garage Parking, On Site Laundry, Outdoor Space, Storage",Dogs & Cats,49.27154273730451,-123.14851763800029,2024-03-19 04:59:19.228
West Bay Court,West End Apartments,"1111 Pacific St, Vancouver, BC V6E 3X7",Vancouver,One Bedroom 101,1 Bedrooms,1 Bathroom,625 SQFT,"$2,700","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.27850089934413,-123.13458682805098,2024-03-19 04:59:19.228
West Bay Court,West End Apartments,"1111 Pacific St, Vancouver, BC V6E 3X7",Vancouver,One Bedroom 410,1 Bedrooms,1 Bathroom,680 SQFT,"$2,800","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,49.27850089934413,-123.13458682805098,2024-03-19 04:59:19.228
