Building,Address,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude
Hampton Gardens,"5359 199 St Nw, Edmonton, AB T6M 1L4",2 Bedroom,2 Bedrooms,2 Bathrooms,975 SQFT,"$1,310","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Storage",Dogs & Cats,53.49069,-113.66385
Castlebrook Greens,"17430 110 St Nw, Edmonton, AB T5X 0M1",One Bedroom One Bath,1 Bedrooms,1 Bathroom,651 SQFT,"$1,358","Air Conditioning, Balcony, Dishwasher, Ev Charging, In Unit Laundry",", Elevator, Onsite Management, Outdoor Space",Dogs & Cats,53.637075617151126,-113.51302152765868
Castlebrook Greens,"17430 110 St Nw, Edmonton, AB T5X 0M1",Two Bedroom Two Bath,2 Bedrooms,2 Bathrooms,908 SQFT,"$1,508","Air Conditioning, Balcony, Dishwasher, Ev Charging, In Unit Laundry",", Elevator, Onsite Management, Outdoor Space",Dogs & Cats,53.637075617151126,-113.51302152765868
Castlebrook Greens,"17430 110 St Nw, Edmonton, AB T5X 0M1",Two Bedroom One Bath,2 Bedrooms,1 Bathroom,892 SQFT,"$1,528","Air Conditioning, Balcony, Dishwasher, Ev Charging, In Unit Laundry",", Elevator, Onsite Management, Outdoor Space",Dogs & Cats,53.637075617151126,-113.51302152765868
Holyrood Gardens,"9375A 85 St Nw, Edmonton, AB T6C 3C9",Townhouse,2 Bedrooms,1 Bathroom,950 SQFT,$950,"Assigned Parking, Carpet, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Dogs & Cats,53.53051,-113.45707
Bonnie Doon Manor,"9107 88 Ave Nw, Edmonton, AB T6C 1M2",Two Bedroom,2 Bedrooms,1 Bathroom,,"$1,050—$1,100","Assigned Parking, Balcony, Carpet, Central Heat, On Site Laundry","On Site Laundry, Onsite Management, Storage",No pets,53.52337,-113.46778
Holyrood Boulevard,"8423 95 Ave Nw, Edmonton, AB T6C 4S6",1 Bedroom,1 Bedrooms,1 Bathroom,857 SQFT,"$1,175","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Storage, Wheelchair Accessible",Cats,53.53153,-113.457
Holyrood Boulevard,"8423 95 Ave Nw, Edmonton, AB T6C 4S6",2 Bedroom,2 Bedrooms,1 Bathroom,953 SQFT,"$1,390","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Storage, Wheelchair Accessible",Cats,53.53153,-113.457
Ingle Apartments,"11545 124 St Nw, Edmonton, AB T5M 0K5",Bachelor,Studios,1 Bathroom,429 SQFT,$845,On Site Laundry,"Controlled Access, On Site Laundry",Dogs & Cats,53.56616084358345,-113.53584400040177
Ingle Apartments,"11545 124 St Nw, Edmonton, AB T5M 0K5",1 bedroom,1 Bedrooms,1 Bathroom,566 SQFT,$949,On Site Laundry,"Controlled Access, On Site Laundry",Dogs & Cats,53.56616084358345,-113.53584400040177
Ingle Apartments,"11545 124 St Nw, Edmonton, AB T5M 0K5",2 bedroom,2 Bedrooms,1 Bathroom,676 SQFT,"$1,199",On Site Laundry,"Controlled Access, On Site Laundry",Dogs & Cats,53.56616084358345,-113.53584400040177
Ingle Apartments,"11545 124 St Nw, Edmonton, AB T5M 0K5",3 bedroom,3 Bedrooms,1 Bathroom,768 SQFT,"$1,270",On Site Laundry,"Controlled Access, On Site Laundry",Dogs & Cats,53.56616084358345,-113.53584400040177
Hartford Apartments,"11819 106 St Nw, Edmonton, AB T5G 2R3",Bachelor,Studios,1 Bathroom,200 SQFT,$675,"Balcony, On Site Laundry",On Site Laundry,Dogs & Cats,53.57097353696312,-113.5027964158395
Hartford Apartments,"11819 106 St Nw, Edmonton, AB T5G 2R3",1 bedroom,1 Bedrooms,1 Bathroom,600 SQFT,$875,"Balcony, On Site Laundry",On Site Laundry,Dogs & Cats,53.57097353696312,-113.5027964158395
Hartford Apartments,"11819 106 St Nw, Edmonton, AB T5G 2R3",2 bedroom,2 Bedrooms,1 Bathroom,750 SQFT,"$1,150","Balcony, On Site Laundry",On Site Laundry,Dogs & Cats,53.57097353696312,-113.5027964158395
Nicoll Manor,"10630 105 St Nw, Edmonton, AB T5H 2W9",Bachelor,Studios,1 Bathroom,272 SQFT,$745,Balcony,Storage,Dogs & Cats,53.55050704745794,-113.50131596038462
Nicoll Manor,"10630 105 St Nw, Edmonton, AB T5H 2W9",1 bedroom,1 Bedrooms,1 Bathroom,602 SQFT,$899,Balcony,Storage,Dogs & Cats,53.55050704745794,-113.50131596038462
Nicoll Manor,"10630 105 St Nw, Edmonton, AB T5H 2W9",2 bedroom,2 Bedrooms,1 Bathroom,742 SQFT,"$1,215",Balcony,Storage,Dogs & Cats,53.55050704745794,-113.50131596038462
Nicoll Manor,"10630 105 St Nw, Edmonton, AB T5H 2W9",3 bedroom,3 Bedrooms,1 Bathroom,962 SQFT,"$1,400",Balcony,Storage,Dogs & Cats,53.55050704745794,-113.50131596038462
Rosedale Apartments,"10959 97 St Nw, Edmonton, AB T5H 2M8",Bachelor,Studios,1 Bathroom,150 SQFT,$650,On Site Laundry,On Site Laundry,Dogs & Cats,53.55675073166315,-113.49137922177016
Rosedale Apartments,"10959 97 St Nw, Edmonton, AB T5H 2M8",1 bedroom,1 Bedrooms,1 Bathroom,469 SQFT,$939,On Site Laundry,On Site Laundry,Dogs & Cats,53.55675073166315,-113.49137922177016
Clareview Court,"3820 134 Ave Nw, Edmonton, AB T5A 3J8",Bachelor,Studios,1 Bathroom,550 SQFT,$899,"Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, On Site Laundry, Storage",Dogs & Cats,53.59515933880366,-113.39975283052958
Clareview Court,"3820 134 Ave Nw, Edmonton, AB T5A 3J8",2 bedroom,2 Bedrooms,1 Bathroom,860 SQFT,"$1,299","Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, On Site Laundry, Storage",Dogs & Cats,53.59515933880366,-113.39975283052958
Clareview Court,"3820 134 Ave Nw, Edmonton, AB T5A 3J8",3 bedroom,3 Bedrooms,1 Bathroom,"1,124 SQFT","$1,500","Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, On Site Laundry, Storage",Dogs & Cats,53.59515933880366,-113.39975283052958
Jasmine Apartments,"10515 70 Ave Nw, Edmonton, AB T6H 2G1",Bach,Studios,1 Bathroom,,$825,"Assigned Parking, Balcony, Carpet, Central Heat, On Site Laundry","On Site Laundry, Onsite Management",Cats,53.5063106589946,-113.5013287829224
Jasmine Apartments,"10515 70 Ave Nw, Edmonton, AB T6H 2G1",1 Bedroom,1 Bedrooms,1 Bathroom,,$950,"Assigned Parking, Balcony, Carpet, Central Heat, On Site Laundry","On Site Laundry, Onsite Management",Cats,53.5063106589946,-113.5013287829224
MacEwan Village,"616 Mcallister Loop Sw, Edmonton, AB T6W 1N1",1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,095","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management",No pets,53.43052,-113.51814
Bergen Towns,"2796 Maple Way Nw, Edmonton, AB T6T 2P1",3 Bedroom,3 Bedrooms,"2 Full, 1 Half Bath","1,404 SQFT","$1,699—$1,899","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry",Dogs & Cats,53.48118676265417,-113.3527577830586
Holyrood,"8211/8213 98 Ave Nw, Edmonton, AB T6A None",8211-98 Ave | Basement,2 Bedrooms,2 Bathrooms,665 SQFT,"$1,495","Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs,53.537845,-113.45762
Holyrood,"8211/8213 98 Ave Nw, Edmonton, AB T6A None",8211-98 Ave | Garage,2 Bedrooms,1 Bathroom,625 SQFT,"$1,495","Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs,53.537845,-113.45762
Holyrood,"8211/8213 98 Ave Nw, Edmonton, AB T6A None",8213-98 Ave | Basement,2 Bedrooms,2 Bathrooms,667 SQFT,"$1,495","Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs,53.537845,-113.45762
Holyrood,"8211/8213 98 Ave Nw, Edmonton, AB T6A None",8213-98 Ave | Garage,2 Bedrooms,1 Bathroom,630 SQFT,"$1,495","Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs,53.537845,-113.45762
Holyrood,"8211/8213 98 Ave Nw, Edmonton, AB T6A None",8211-98 Ave | Main/Upper,3 Bedrooms,"2 Full, 1 Half Bath","1,418 SQFT","$2,100","Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs,53.537845,-113.45762
Holyrood,"8211/8213 98 Ave Nw, Edmonton, AB T6A None",8213-98 Ave | Main/Upper,3 Bedrooms,2 Bathrooms,"1,422 SQFT","$2,100","Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs,53.537845,-113.45762
Habitat Village,"13099 50 St Nw && 5003 131 Ave Nw, Edmonton, AB T5A None",3 Bedroom Townhouse,3 Bedrooms,1 Bathroom,900 SQFT,"$1,519","Dishwasher, In Unit Laundry, On Site Laundry",On Site Laundry,Dogs & Cats,53.59212,-113.41619
The Residence,"9730 106 St Nw, Edmonton, AB T5K 1B7",1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,100","Assigned Parking, Carpet, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Onsite Management",Cats,53.534762471940624,-113.50301566488552
The Level,"1104 Windermere Way Sw, Edmonton, AB T6W 3W6",Premier Suite - 1 Bedroom,1 Bedrooms,1 Bathroom,527 SQFT,"$1,430—$1,525","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Storage, Wheelchair Accessible",Dogs & Cats,53.438800337291255,-113.61919816163552
The Level,"1104 Windermere Way Sw, Edmonton, AB T6W 3W6",Premier Suite - 2 Bedroom,2 Bedrooms,2 Bathrooms,842 SQFT,"$1,679—$1,855","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Storage, Wheelchair Accessible",Dogs & Cats,53.438800337291255,-113.61919816163552
Pleasantview Townhomes,"4905 107 St Nw, Edmonton, AB T6H 2W8",2 Bedroom,2 Bedrooms,1 Bathroom,926 SQFT,"$1,494","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Fitness Center, On Site Laundry, Onsite Management, Storage, Swimming Pool",Cats,53.48653093393732,-113.50779300538736
Pleasantview Townhomes,"4905 107 St Nw, Edmonton, AB T6H 2W8",3 Bedroom,3 Bedrooms,1 Bathroom,"1,056 SQFT","$1,609","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Fitness Center, On Site Laundry, Onsite Management, Storage, Swimming Pool",Cats,53.48653093393732,-113.50779300538736
Pleasantview Townhomes,"4905 107 St Nw, Edmonton, AB T6H 2W8",4 Bedroom,4 Bedrooms,1 Bathroom,"1,198 SQFT","$1,744","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Fitness Center, On Site Laundry, Onsite Management, Storage, Swimming Pool",Cats,53.48653093393732,-113.50779300538736
Blue Quill Pointe,"11615 28 Ave Nw, Edmonton, AB T6J 3Z8",2-Bedroom,2 Bedrooms,1 Bathroom,855 SQFT,"$1,347","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,53.4602645614565,-113.53218848073736
Vita Estates,"18124 78 St Nw, Edmonton, AB T5Z 0N8",1 Bedroom + Den,1 Bedrooms,2 Bathrooms,729 SQFT,"$1,459","Assigned Parking, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,53.64472149274204,-113.4645410141522
Vita Estates,"18124 78 St Nw, Edmonton, AB T5Z 0N8",2 Bedroom,2 Bedrooms,2 Bathrooms,742 SQFT,"$1,509","Assigned Parking, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,53.64472149274204,-113.4645410141522
Vita Estates,"18124 78 St Nw, Edmonton, AB T5Z 0N8",2 Bedroom + Den,2 Bedrooms,2 Bathrooms,812 SQFT,"$1,609","Assigned Parking, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,53.64472149274204,-113.4645410141522
Vita Estates,"18124 78 St Nw, Edmonton, AB T5Z 0N8",3 Bedroom,3 Bedrooms,2 Bathrooms,984 SQFT,"$1,819","Assigned Parking, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage",Dogs & Cats,53.64472149274204,-113.4645410141522
4 Beds,"7202 116 Street Northwest #BSMT, Edmonton, AB T6G 1P3",BSMT,4 Bedrooms,2 Bathrooms,"1,200 SQFT","$1,500",,,Dogs & Cats,53.5085592,-113.5316434
Icon 2,"10152 104 Street Northwest #23 Floor, Edmonton, AB T5J 1A7",Icon 2,2 Bedrooms,2 Bathrooms,900 SQFT,"$2,800","Air Conditioning, Assigned Parking, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry",Elevator,No pets,53.5421904,-113.499459
9847 80 Avenue Northwest,"9847 80 Avenue Northwest, Edmonton, AB T6E 1S9",2 Bedroom,2 Bedroom,1 Bathroom,"1,183 SQFT","$1,800","Assigned Parking, Carpet, Central Heat, Dishwasher, Garden, Hardwood Floor, In Unit Laundry",Storage,Dogs & Cats,53.5159437,-113.4851985
11503 133A Avenue Northwest,"11503 133A Avenue Northwest, Edmonton, AB T5E 1G5",4 Bedroom,4 Bedroom,2 Bathrooms,"1,800 SQFT","$2,400","Assigned Parking, Balcony, Hardwood Floor, High Ceilings, In Unit Laundry",Storage,No pets,53.5938892,-113.5204002
523 Glenridding Ravine Drive Southwest,"523 Glenridding Ravine Drive Southwest, Edmonton, AB T6W 1A6",3 Bedroom,3 Bedroom,"2 Full, 1 Half Bath","1,450 SQFT","$2,095","Carpet, Dishwasher, Hardwood Floor, High Ceilings, In Unit Laundry, Outdoor Space, Walk In Closets","Garage Parking, Outdoor Space",No pets,53.4070373,-113.6022317
10180 103 Street Northwest ,"10180 103 Street Northwest #1501, Edmonton, AB T5J 0L1",2 Bedroom,2 Bedroom,2 Bathrooms,"1,015 SQFT","$2,095","Air Conditioning, Balcony, Carpet, Dishwasher, Fitness Center, Hardwood Floor, High Ceilings, In Unit Laundry, Walk In Closets","Business Center, Door Person, Elevator, Fitness Center, Garage Parking, Onsite Management, Swimming Pool",Dogs & Cats,53.5428168,-113.4979766
10145 109 Street Northwest ,"10145 109 Street Northwest #302, Edmonton, AB T5J 4Y6",2 Bedroom,2 Bedroom,1 Bathroom,950 SQFT,"$1,590","Balcony, Dishwasher, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, Garage Parking, On Site Laundry, Residents Lounge",Dogs & Cats,53.54227290000001,-113.507892
9401 92 St Nw,"9401 92 St Nw, Edmonton, AB T6C 3S1",5 Bedroom,5 Bedroom,"2 Full, 1 Half Bath","1,800 SQFT","$2,595","Balcony, Deck, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Garage Parking, On Site Laundry, Outdoor Space",Dogs & Cats,53.53089216395927,-113.468263310086
1008 Rosenthal Boulevard ,"1008 Rosenthal Boulevard #234, Edmonton, AB T5T 5X9",2 Bedroom,2 Bedroom,2 Bathrooms,775 SQFT,"$1,600","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, Residents Lounge, Storage",No pets,53.5181949,-113.6912696
911 Rabbit Hill Road Northwest,"911 Rabbit Hill Road Northwest, Edmonton, AB T6R 2S7",2 Bedroom,2 Bedroom,2 Bathrooms,986 SQFT,"$1,995",,,No pets,53.4699261,-113.5902775
9415 79 Street Northwest,"9415 79 Street Northwest, Edmonton, AB T6C 2R8",2 Bedroom,2 Bedroom,1 Bathroom,800 SQFT,"$1,745",,,Dogs & Cats,53.5309505,-113.4477462
2301 28a Ave Nw,"2301 28a Ave Nw, Edmonton, AB T6T None",3 Bedroom,3 Bedroom,"1 Full, 1 Half Bath","1,200 SQFT","$1,600","Dishwasher, In Unit Laundry, On Site Laundry","On Site Laundry, Outdoor Space, Storage",Dogs & Cats,53.45827704745794,-113.37490573024785
7508 73 Avenue Northwest,"7508 73 Avenue Northwest, Edmonton, AB T6C 0B9",3 Bedroom,3 Bedroom,1 Bathroom,"1,130 SQFT","$1,975","Assigned Parking, Central Heat, Dishwasher, Garden, Hardwood Floor, In Unit Laundry",Storage,Dogs & Cats,53.5096763,-113.44423
10994 118 Street Northwest,"10994 118 Street Northwest, Edmonton, AB T5H 3N9",2 Bedroom,2 Bedroom,1 Bathroom,"1,000 SQFT","$1,350",,,Dogs & Cats,53.55767460000001,-113.5255328
8109 226a St Nw ,"8109 226a St Nw #Bsmt, Edmonton, AB T5T 7S8",1 Bedroom,1 Bedroom,1 Bathroom,475 SQFT,"$1,100","Dishwasher, In Unit Laundry, Microwave, On Site Laundry","Garage Parking, On Site Laundry, Storage",No pets,53.51569,-113.70729
10503 98 Avenue Northwest ,"10503 98 Avenue Northwest - 1616Parking #1, Edmonton, AB T5K 0B2",2 Bedroom,2 Bedroom,2 Bathrooms,931 SQFT,"$1,695",,,No pets,53.53554,-113.50122
1111 Cy Becker Rd Nw ,1111 Cy Becker Rd Nw #1 T5Y 4B6,3 Bedroom,3 Bedroom,"2 Full, 1 Half Bath","1,256 SQFT","$1,850","Balcony, Carpet, Dishwasher, In Unit Laundry, Microwave, Walk In Closets","Garage Parking, Storage",Dogs & Cats,53.63701639495664,-113.41231553627723
3216 31 Ave Nw,"3216 31 Ave Nw, Edmonton, AB T6T 1X4",4 Bedroom,4 Bedroom,"3 Full, 1 Half Bath",—,"$2,695","Balcony, Dishwasher, Fireplace, Hardwood Floor, In Unit Laundry, Microwave, On Site Laundry","Garage Parking, On Site Laundry, Outdoor Space, Storage",No pets,53.46147295254206,-113.38645328590016
9998 103 St Nw,"9998 103 St Nw, Edmonton, AB T5J None",1 Bedroom,1 Bedroom,1 Bathroom,500 SQFT,"$1,495","Assigned Parking, Balcony, Dishwasher, Fitness Center, In Unit Laundry, Microwave, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Storage",No pets,53.53890295254206,-113.49750593133952
9639 ,"9639 (Bsmt)Street Northwest #BS, Edmonton, AB T5P 2K6",1 Bedroom,1 Bedroom,1 Bathroom,520 SQFT,$850,"In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management",No pets,53.53348,-113.58837
Glen Arden Manor,"11919 102 Street Northwest #306, Edmonton, AB T5G 2G5",One bedroom,1 Bedrooms,1 Bathroom,700 SQFT,$995,"Assigned Parking, Balcony, Central Heat","Controlled Access, On Site Laundry, Storage",Cats,53.57262300000001,-113.4951138
287 Macewan Road ,"287 Macewan Road #3, Edmonton, AB T6W 1V7",3 Bedroom,3 Bedroom,"1 Full, 1 Half Bath","1,195 SQFT","$2,100",,,Dogs & Cats,53.42902429999999,-113.5312233
1623 Towne Centre Blvd Nw Edmonton Ab ,"1623 Towne Centre Blvd Nw Edmonton Ab #52, Edmonton, AB T6R 0S3",3 Bedroom,3 Bedroom,"2 Full, 1 Half Bath","1,200 SQFT","$1,800","Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Garage Parking, On Site Laundry, Outdoor Space, Storage",No pets,53.4448,-113.57525
2145 141 Ave Nw,"2145 141 Ave Nw, Edmonton, AB T5Y 1C4",3 Bedroom,3 Bedroom,"1 Full, 1 Half Bath","1,500 SQFT","$1,495","Deck, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,53.60462135742139,-113.37480396337922
4821 Terwillegar Common Nw ,"4821 Terwillegar Common Nw #39, Edmonton, AB T6R 0C5",3 Bedroom,3 Bedroom,"2 Full, 1 Half Bath","1,550 SQFT","$1,700","Balcony, Dishwasher, Fireplace, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Storage",No pets,53.44421704745794,-113.58051430490409
5122 213a St Nw ,"5122 213a St Nw #30, Edmonton, AB T6M None",3 Bedroom,3 Bedroom,"2 Full, 1 Half Bath","1,640 SQFT","$2,100","Balcony, Carpet, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space, Storage",No pets,53.48750160425216,-113.68713863932764
89 Avenue Northwest,"89 Avenue Northwest, Edmonton, AB T5R 4R1",3 Bedroom,3 Bedroom,3 Bathrooms,"1,366 SQFT","$1,895",,,Dogs & Cats,53.52095707819739,-113.5814167907403
11656 167a Ave Nw ,"11656 167a Ave Nw #1, Edmonton, AB T5X 6J5",3 Bedroom,3 Bedroom,2 Bathrooms,"1,205 SQFT","$2,000","Air Conditioning, Dishwasher, In Unit Laundry, Walk In Closets","Controlled Access, Garage Parking, Storage",Dogs & Cats,53.62937887124247,-113.525993054845
1209 177a St Sw ,"1209 177a St Sw #1, Edmonton, AB T6W 2A1",2 Bedroom,2 Bedroom,"3 Full, 1 Half Bath","1,324 SQFT","$2,000","Air Conditioning, Carpet, Dishwasher, Fireplace, In Unit Laundry, Microwave, Walk In Closets","Controlled Access, Garage Parking, Storage",Dogs & Cats,53.42249493278843,-113.6262140535108
4821 Terwillegar Common Nw ,"4821 Terwillegar Common Nw #1, Edmonton, AB T6R 0C5",3 Bedroom,3 Bedroom,"2 Full, 1 Half Bath","1,550 SQFT","$1,700","Balcony, Carpet, Dishwasher, Fireplace, Hardwood Floor, High Ceilings, In Unit Laundry, Microwave, Walk In Closets","Garage Parking, Storage",No pets,53.44421704745794,-113.58051430490409
481 Knottwood Road West Nw ,"481 Knottwood Road West Nw #1, Edmonton, AB T6K 2V6",3 Bedroom,3 Bedroom,"1 Full, 1 Half Bath","1,140 SQFT","$1,450","Carpet, Dishwasher, Hardwood Floor, In Unit Laundry, Microwave","Controlled Access, Outdoor Space, Storage",No pets,53.44532859654006,-113.46225928101488
